dir,object,text_dec,rodata_dec,data_dec,bss_dec,other_dec,total_dec
ex1,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex2,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex2,itron-280b1142b498aad8.itron.fbcde098eeebdde0-cgu.0.rcgu.o,0,0,0,0,803,803,0x0,0x0,0x0,0x0,0x323,0x323
ex3,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex3,itron-280b1142b498aad8.itron.fbcde098eeebdde0-cgu.0.rcgu.o,0,0,0,0,999,999,0x0,0x0,0x0,0x0,0x3e7,0x3e7
ex4,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex4,itron-280b1142b498aad8.itron.fbcde098eeebdde0-cgu.0.rcgu.o,0,0,0,0,1195,1195,0x0,0x0,0x0,0x0,0x4ab,0x4ab
ex5,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex5,itron-280b1142b498aad8.itron.fbcde098eeebdde0-cgu.0.rcgu.o,0,0,0,0,1391,1391,0x0,0x0,0x0,0x0,0x56f,0x56f
